botid, date, time, press, theta, sigma, temp, csal, coxy, bsal, boxy, dic, ph, alk, phos, nit, sil, dop, don, doc, tdp, tdn, pc, pn, pp, lln, llp, chl, phaeo, chl3, chl12, chlplus, perid, but19, fuco, hex19, prasino, diadino, zeaxan, chlb, hplc, chlc4, acar, bcar, caroten, chlda, viol, lutein, mvchla, dvchla, hbact, pbact, sbact, ebact, atp, n2o, psi, pe4, pe5, pe10, p15n, l12, d12, no2, 
#, mmddyy, hhmmss, dbar, ITS-90, kg/m3, ITS-90, PSS-78, umol/kg, PSS-78, umol/kg, umol/kg,  , ueq/kg, umol/kg, umol/kg, umol/kg, umol/kg, umol/kg, umol/kg, umol/kg, umol/kg, umol/kg, umol/kg, nmol/kg, nmol/kg, nmol/kg, ug/l, ug/l, ng/l, ng/l, ng/l, ng/l, ng/l, ng/l, ng/l, ng/l, ng/l, ng/l, ng/l, ng/l, ng/l, ng/l, ng/l, ng/l, ng/l, ng/l, ng/l, ng/l, ng/l, #*1e5/ml, #*1e5/ml, #*1e5/ml, #*1e5/ml, ng/kg, nmol/kg, nmol/kg, ng/l, ng/l, ng/l, permil, mg C/m3, mg C/m3, nmol/kg, 
500100115,102893,4421,105.9,22.9859,23.928,23.0075,34.9877,213.1,34.9835,208.7,1994.2,8.025,2306,0.11,0.07,1.41,-9,-9,-9,-9,-9,-9,-9,-9,4.8,-9,0.28,0.47,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
500100114,102893,4253,114.5,22.7461,24.01,22.7693,35.0045,207,35.0019,206.9,-9,-9,-9,0.12,0.11,1.47,-9,-9,-9,-9,-9,-9,-9,-9,66.6,-9,0.28,0.44,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
500100113,102893,4135,123.7,21.771,24.258,21.7952,34.9685,205.9,34.9672,198.4,-9,-9,-9,0.19,0.43,1.82,-9,-9,-9,-9,-9,-9,-9,-9,379.4,-9,0.17,0.37,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
500100112,102893,3924,149.3,21.1296,24.556,21.1583,35.1286,203.5,35.127,199.1,2019.7,8.035,2313,0.15,0.85,1.82,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0.09,0.24,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
500100111,102893,3720,167.1,19.5115,24.908,19.5419,35.0245,191.7,35.0345,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
500100110,102893,3535,176.4,18.5153,25.11,18.5462,34.9556,184,34.9607,185.2,-9,-9,-9,0.34,3.72,3.29,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0.03,0.07,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
500100109,102893,3344,202.5,17.0283,25.384,17.0618,34.8397,195.7,34.8456,195.6,2050.5,7.955,2309,0.36,4.52,4.44,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0,0.05,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
500100108,102893,3116,225.3,15.7116,25.563,15.7468,34.6753,195.8,34.6877,196.1,-9,-9,-9,0.47,6,5.78,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
500100107,102893,2917,247.8,14.6431,25.708,14.68,34.5565,194.7,34.5608,196.3,2062.1,7.897,2277,0.57,7.46,7.29,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
500100106,102893,2632,301.1,11.9067,26.054,11.9457,34.288,192.7,34.295,196.2,-9,-9,-9,0.88,12.1,12.87,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
500100105,102893,2231,403.9,8.8279,26.48,8.8715,34.1506,156.4,34.152,152.8,-9,-9,-9,1.62,22.49,33.26,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
500100104,102893,1839,456.2,7.7781,26.638,7.8238,34.1483,124.9,34.1469,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
500100103,102893,1529,500.5,6.911,26.795,6.9581,34.1925,91.9,34.199,78.1,-9,7.474,2296,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
500100102,102893,840,748.7,4.8399,27.186,4.9002,34.3605,36.1,34.3607,32.4,-9,-9,-9,2.98,40.67,92.67,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
500100101,102893,56,1022.8,3.9634,27.389,4.0412,34.4957,41.1,34.4976,44.9,2341.9,7.407,2369,3.02,41.5,109.94,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
510100120,11994,3213,7.5,24.6181,23.427,24.6197,34.9601,206.1,34.9576,207.9,1956.2,-9,2311,0.09,0.01,1.45,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0.08,0.05,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
510100119,11994,3051,27.2,24.5614,23.439,24.5672,34.9542,208.3,34.9526,208.2,1954.1,-9,2311,0.09,0.02,1.44,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0.07,0.05,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
510100118,11994,2944,46.8,24.5116,23.487,24.5216,34.9975,208.9,34.9948,208.2,1957.6,-9,2304,0.08,0,1.41,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0.08,0.07,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
510100117,11994,2808,61.7,24.147,23.669,24.16,35.0944,210.4,35.0908,210.3,-9,-9,-9,0.07,0.01,1.32,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0.12,0.1,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
510100116,11994,2659,76.2,23.8797,23.764,23.8957,35.1145,211.4,35.1111,210.2,-9,-9,-9,0.06,0,1.3,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0.2,0.21,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
510100115,11994,2554,95.9,22.6161,24.128,22.6355,35.1108,200.5,35.11,201.1,-9,-9,-9,0.11,0.24,1.84,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0.22,0.47,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
510100114,11994,2455,105.7,22.1083,24.27,22.1293,35.1084,196.8,35.1044,196.5,2008.4,-9,2310,0.15,0.57,1.58,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0.17,0.4,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
510100113,11994,2400,116,21.3954,24.471,21.4179,35.1127,192.4,35.1089,193,-9,-9,-9,0.17,1.04,1.77,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0.1,0.27,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
510100112,11994,2249,125.3,21.0788,24.557,21.1028,35.1117,191.5,35.1088,191.8,-9,-9,-9,0.2,1.3,1.89,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0.08,0.24,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
510100111,11994,2134,150.9,20.5108,24.698,20.5392,35.095,188.9,35.0921,188.4,2030.1,-9,2310,0.23,1.9,2.28,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0.05,0.13,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
510100110,11994,1957,177,19.5798,24.916,19.6121,35.0581,194.4,35.0604,188.2,-9,-9,-9,0.26,2.55,2.51,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0.03,0.05,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
510100109,11994,1830,202.4,17.5466,25.265,17.5808,34.8463,183,34.8489,182.5,-9,-9,-9,0.4,4.94,4.03,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0,0.02,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
510100108,11994,1719,223.7,15.8605,25.524,15.8957,34.668,187.1,34.6686,186.2,-9,-9,-9,0.51,6.63,5.87,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
510100107,11994,1552,249.5,13.643,25.832,13.6784,34.4442,190.1,34.4408,191.2,2067.9,-9,2274,0.7,9.66,9.42,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
510100106,11994,1317,300.3,11.931,26.052,11.97,34.2916,186.9,34.2883,191.2,-9,-9,-9,0.89,12.79,13.7,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
510100105,11994,926,402.1,9.2407,26.404,9.2852,34.1375,169.4,34.1323,169.2,-9,-9,-9,1.37,20.1,26.98,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
510100104,11994,738,447.2,7.934,26.58,7.9793,34.1041,141.1,34.1018,-9,-9,-9,-9,1.8,26.03,40.28,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
510100103,11994,413,499.3,7.0385,26.741,7.086,34.1461,88.1,34.1456,88.1,2229.4,-9,-9,2.23,31.78,54.56,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
510100102,11894,235820,751.7,4.9652,27.148,5.0264,34.3297,40.1,34.3287,37.1,-9,-9,-9,2.93,40.35,91.72,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
510100101,11894,235055,1022.3,4.1262,27.358,4.2053,34.4777,41.3,34.4777,43.9,2336.6,-9,2367,3.03,41.68,108.97,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
520100120,21594,234859,5.7,23.8968,23.308,23.898,34.5194,207.4,-9,208.9,1938.5,-9,2287,0.12,0.01,1.8,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0.09,0.08,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
520100119,21594,234800,5.6,23.8953,23.319,23.8965,34.5328,-9,-9,209.1,1940.2,-9,2285,0.1,0.01,1.7,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0.09,0.07,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
520100118,21594,234704,5.6,23.8975,23.321,23.8987,34.5367,-9,-9,209.1,1941.2,-9,2288,0.1,0,1.69,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0.08,0.09,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
520100117,21594,234603,25,23.861,23.679,23.8663,34.9949,-9,-9,208.8,1965.3,-9,2317,0.1,0,1.69,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0.1,0.09,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
520100116,21594,234451,24.8,23.8592,23.68,23.8644,34.9962,207.8,34.9976,208.9,-9,-9,-9,0.1,0,1.73,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0.1,0.09,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
520100115,21594,234346,45.3,23.6684,23.776,23.6778,35.0486,209.7,35.0527,208.2,1968.9,-9,2314,0.09,0.01,1.69,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0.19,0.17,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
520100114,21594,234303,60.5,23.5152,23.852,23.5277,35.0895,209.7,35.098,208.7,1972.9,-9,-9,0.09,0.01,1.64,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0.21,0.27,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
520100113,21594,234214,75.7,22.4614,24.174,22.4766,35.1136,200.8,35.1183,200.2,-9,-9,-9,0.13,0.34,1.89,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0.28,0.47,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
520100112,21594,234056,86.2,21.78,24.363,21.7969,35.1102,197.1,35.1142,194.6,2013,-9,2318,0.17,0.78,2.14,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0.15,0.38,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
520100111,21594,233928,96.1,21.314,24.492,21.3325,35.1103,192.7,35.1118,191.4,2021.5,-9,2314,0.2,1.09,2.2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0.11,0.32,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
520100110,21594,233825,105.4,21.0924,24.549,21.1126,35.1056,189.7,35.1106,190.5,2023.7,-9,2314,0.21,1.25,2.26,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0.09,0.28,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
520100109,21594,233718,115.9,20.6191,24.671,20.641,35.0979,188.8,35.102,189.8,2028.8,-9,2317,0.22,1.55,2.43,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0.07,0.25,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
520100108,21594,233523,126.3,20.0678,24.809,20.0912,35.0851,189.2,35.0909,188.6,-9,-9,-9,0.24,1.96,2.69,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
520100107,21594,233359,152.4,18.6369,25.086,18.6638,34.9644,188.6,34.9682,188.4,2042.8,-9,2309,0.32,3.35,3.61,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
520100106,21594,233155,200.4,17.2299,25.312,17.2633,34.8082,-9,-9,183.1,-9,-9,-9,0.42,4.6,4.35,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
520100105,21594,232901,254.9,13.9925,25.784,14.0293,34.4765,185.2,34.4783,184.5,-9,-9,-9,0.72,9.52,9.61,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
520100104,21594,232650,402.2,8.8925,26.463,8.9361,34.1419,154.7,34.1443,153.4,-9,-9,-9,1.64,22.17,32.83,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
520100103,21594,232314,752.4,-9,-9,-9,-9,-9,-9,34.1,2316.4,-9,2360,-9,-9,89.32,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
520100102,21594,231515,752.4,-9,-9,-9,-9,-9,-9,35.9,2316.3,-9,2349,2.96,40.22,89.52,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
520100101,21594,230835,1007.9,4.1844,27.354,4.2627,34.4812,39.6,34.4797,43.3,2333.4,-9,2369,3.03,41.46,105.72,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
530100202,30894,12157,753.4,4.9033,27.178,4.9644,34.3594,-9,34.3574,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
530100201,30894,11408,1104.3,3.6009,27.446,3.6826,34.5212,-9,34.5225,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
530100324,31294,91518,5,24.2513,23.515,24.2524,34.9323,205.7,-9,210.8,1964,-9,2299,0.07,0.01,1.75,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0.07,0.05,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
530100323,31294,91356,25.1,23.2567,23.937,23.2619,35.1018,211.3,-9,213.3,1979.8,-9,2319,0.06,0,1.8,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0.1,0.07,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
530100322,31294,91244,44.6,22.7727,24.106,22.7817,35.1413,209.8,-9,212.4,-9,-9,-9,0.07,0,1.78,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0.11,0.09,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
530100321,31294,91135,59.7,21.8527,24.364,21.8644,35.1386,209.8,35.1338,207.2,2004.5,-9,2315,0.09,0.01,1.71,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0.32,0.34,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
530100320,31294,90955,75.2,21.3859,24.548,21.4005,35.21,204.3,35.2045,206,2010.8,-9,2323,0.09,0.3,1.91,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0.44,0.5,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
530100319,31294,90853,93.2,20.7266,24.706,20.7443,35.1817,201.4,35.1834,199.5,2022.2,-9,-9,0.14,1.03,2.22,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0.24,0.39,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
530100318,31294,90753,100.6,20.5069,24.747,20.5259,35.1576,197.6,35.1507,196.9,2027.2,-9,2308,0.17,1.28,2.32,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0.18,0.38,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
