crn, date, stime, etime, itype, depth, chl, phaeo, l12, d12, bsal, pbact, hbact, sbact, ebact, 
#, yymmdd, hhmm, hhmm, , m, mg/m3, mg/m3, mg C/m3, mg C/m3, PSS-78, #/ml, #/ml, #/ml, #/ml, 
176,51213,557,1758,2,25,0.09,0.072,5.36,-9,35.1648,142525,430549,853,575,
176,51213,557,1758,2,45,0.11,0.098,4.8,-9,35.204,178957,442909,967,800,
176,51213,557,1758,2,75,0.163,0.17,3.737,-9,35.2956,207737,421667,1337,527,
176,51213,557,1758,2,100,0.259,0.347,1.35,-9,35.3131,113488,353710,698,882,
176,51213,557,1758,2,125,0.214,0.5,0.58,-9,35.1926,56191,286448,33,1149,
176,51213,557,1758,2,150,0.092,0.279,-9,-9,35.1299,20949,246137,0,611,
176,51213,557,1758,2,175,0.03,0.084,-9,-9,35.1333,3473,192604,0,164,
177,60125,617,1845,2,5,0.115,0.097,4.927,-9,35.2783,195208,487085,3652,1284,
177,60125,617,1845,2,25,0.118,0.096,4.533,-9,35.2694,199142,480059,3665,1370,
177,60125,617,1845,2,45,0.113,0.093,4.827,-9,35.2721,197707,487894,3244,1199,
177,60125,617,1845,2,75,0.12,0.099,2.45,-9,35.2745,190755,468805,3280,1253,
177,60125,617,1845,2,100,0.131,0.106,1.097,-9,35.2757,184048,503523,2949,1302,
177,60125,617,1845,2,125,0.281,0.278,1.157,-9,35.3504,212737,509040,3519,1596,
177,60125,617,1845,2,150,0.219,0.242,-9,-9,35.3581,61579,-9,1155,966,
177,60125,617,1845,2,175,0.051,0.158,-9,-9,35.1656,8928,291073,0,255,
178,60215,610,1857,2,5,0.141,0.126,5.467,-9,35.1666,219216,470484,4834,1328,
178,60215,610,1857,2,25,0.14,0.122,5.437,-9,35.1666,229912,440402,4622,1344,
178,60215,610,1857,2,45,0.149,0.132,4.643,-9,35.1695,230320,402621,4737,1334,
178,60215,610,1857,2,75,0.292,0.464,5.647,-9,35.24,119218,428921,1069,2048,
178,60215,610,1857,2,100,0.15,0.381,1.21,-9,35.1626,33921,280391,20,764,
178,60215,610,1857,2,125,0.061,0.165,0.21,-9,35.0791,11513,222944,38,288,
178,60215,610,1857,2,150,0.031,0.076,-9,-9,34.7162,2343,175552,19,95,
178,60215,610,1857,2,175,0.011,0.03,-9,-9,34.5814,391,154535,0,60,
179,60310,530,1915,2,5,0.107,0.086,7.7,-9,35.1352,198303,478196,3658,1695,
179,60310,530,1915,2,25,0.121,0.094,7.383,-9,35.1362,202901,494289,2898,1431,
179,60310,530,1915,2,45,0.113,0.087,5.6,-9,35.135,208673,492010,3900,1327,
179,60310,530,1915,2,75,0.117,0.088,2.757,-9,35.1439,209543,488691,3274,1711,
179,60310,530,1915,2,100,0.21,0.178,1.447,-9,35.187,201487,491107,2881,889,
179,60310,530,1915,2,125,0.266,0.272,0.563,-9,35.2083,161069,422328,1865,878,
179,60310,530,1915,2,150,0.154,0.357,-9,-9,35.2686,34551,400127,117,721,
179,60310,530,1915,2,175,0.033,0.083,-9,-9,35.0518,3878,256580,0,181,
180,60402,553,1929,2,5,0.111,0.093,5.317,-9,34.7315,226333,502965,4529,1002,
180,60402,553,1929,2,25,0.112,0.09,7.233,-9,34.8605,296550,482657,6146,947,
180,60402,553,1929,2,45,0.121,0.106,6.953,-9,34.9384,228131,633434,5136,642,
180,60402,553,1929,2,75,0.291,0.356,3.55,-9,35.1847,190499,426526,3133,2235,
180,60402,553,1929,2,100,0.315,0.441,3.027,-9,35.284,103991,516106,1351,2113,
180,60402,553,1929,2,125,0.158,0.204,0.643,-9,35.2804,35054,469451,708,812,
180,60402,553,1929,2,150,0.058,0.1,-9,-9,35.2729,11650,366631,193,250,
180,60402,553,1929,2,175,0.04,0.094,-9,-9,35.1606,4270,282796,14,193,
181,60527,541,1920,2,5,0.068,0.055,6.223,-9,35.2402,164583,485652,1385,883,
181,60527,541,1920,2,25,0.063,0.054,5.72,-9,35.2253,187000,486104,2150,829,
181,60527,541,1920,2,45,0.083,0.063,5.853,-9,35.2101,202924,527161,1320,964,
181,60527,541,1920,2,75,0.135,0.196,4.05,-9,35.1908,135848,435087,406,2261,
181,60527,541,1920,2,100,0.261,0.548,3.6,-9,35.3037,77544,425541,0,2512,
181,60527,541,1920,2,125,0.214,0.427,1.143,-9,35.2745,45967,288500,0,1162,
181,60527,541,1920,2,150,0.102,0.272,-9,-9,35.0136,22335,233279,0,455,
181,60527,541,1920,2,175,0.033,0.075,-9,-9,34.6956,3012,180472,0,175,
182,60614,625,1924,2,5,0.062,0.048,6.295,-9,34.8471,235644,471844,1706,890,
182,60614,625,1924,2,25,0.06,0.043,5.247,-9,34.8479,208129,491550,2400,856,
182,60614,625,1924,2,45,0.08,0.064,5.127,-9,35.1861,257059,605511,2444,978,
182,60614,625,1924,2,75,0.103,0.086,4.403,-9,35.2387,246823,560521,1941,903,
182,60614,625,1924,2,100,0.148,0.144,2.947,-9,35.2272,278456,509243,2118,992,
182,60614,625,1924,2,125,0.214,0.421,1.757,-9,35.1756,85470,415116,203,1884,
182,60614,625,1924,2,150,0.106,0.305,-9,-9,35.0228,32060,259488,0,958,
182,60614,625,1924,2,175,0.036,0.103,-9,-9,34.8719,4333,208086,18,123,
184,60809,540,1932,2,5,0.066,0.042,6.013,-9,34.8692,137790,332324,667,17,
184,60809,540,1932,2,25,0.063,0.048,5.93,-9,34.8849,129296,310227,808,126,
184,60809,540,1932,2,45,0.126,0.117,7.897,-9,35.1591,227395,391228,1895,53,
184,60809,540,1932,2,75,0.22,0.228,3.747,-9,35.193,199732,364579,2443,141,
184,60809,540,1932,2,100,0.258,0.346,1.327,-9,35.2178,43488,325065,640,192,
184,60809,540,1932,2,125,0.093,0.268,0.403,-9,35.2166,13623,170959,18,124,
184,60809,540,1932,2,150,0.029,0.16,-9,-9,35.1026,5012,134864,0,72,
184,60809,540,1932,2,175,0.029,0.105,-9,-9,35.0242,3550,125622,0,18,
185,60916,550,1822,2,5,0.068,0.052,3.565,-9,35.2058,216348,542771,1050,365,
185,60916,550,1822,2,25,0.069,0.046,5.323,-9,35.2134,238368,549599,1173,348,
185,60916,550,1822,2,45,0.087,0.066,4.053,-9,35.1933,263425,581971,1652,1000,
185,60916,550,1822,2,75,0.141,0.121,1.627,-9,35.1437,249900,604753,4606,1162,
185,60916,550,1822,2,100,0.196,0.198,0.73,-9,35.1949,245279,473391,3279,1020,
185,60916,550,1822,2,125,0.195,0.517,0.427,-9,35.2487,69937,342206,61,1316,
185,60916,550,1822,2,150,0.047,0.161,-9,-9,35.2113,11985,249605,15,463,
185,60916,550,1822,2,175,0.015,0.039,-9,-9,35.0722,1838,206591,0,84,
186,61021,547,1840,2,5,0.085,0.06,6.53,-9,35.1349,186198,598533,1622,339,
186,61021,547,1840,2,25,0.082,0.061,5.163,-9,35.1335,208766,597533,1328,322,
186,61021,547,1840,2,45,0.102,0.08,5.633,-9,35.1504,289112,575576,2348,63,
186,61021,547,1840,2,75,0.15,0.123,1.957,-9,35.1404,279881,566714,2189,63,
186,61021,547,1840,2,100,0.244,0.286,0.835,-9,35.2304,180073,522900,1581,699,
186,61021,547,1840,2,125,0.152,0.42,0.353,-9,35.2932,44911,420857,63,878,
186,61021,547,1840,2,150,0.097,0.308,-9,-9,35.3064,27247,325891,0,655,
186,61021,547,1840,2,175,0.035,0.105,-9,-9,35.3232,6654,255730,0,222,
187,61109,550,1900,2,5,0.072,0.058,3.637,-9,35.1553,200248,529335,1687,480,
187,61109,550,1900,2,25,0.074,0.053,4.823,-9,35.1435,234919,581345,1650,787,
187,61109,550,1900,2,45,0.074,0.054,3.573,-9,35.1421,230842,545090,1668,679,
187,61109,550,1900,2,75,0.084,0.069,1.42,-9,35.1415,221207,542825,1324,467,
187,61109,550,1900,2,100,0.215,0.265,0.737,-9,35.1752,198203,475149,1444,914,
187,61109,550,1900,2,125,0.185,0.513,0.423,-9,35.2365,59668,391612,0,1219,
187,61109,550,1900,2,150,0.06,0.198,-9,-9,35.2723,14368,323696,0,266,
187,61109,550,1900,2,175,0.02,0.05,-9,-9,35.2312,2424,260294,0,72,
188,61210,555,1845,2,5,0.1,0.089,5.557,-9,-9,173781,423062,889,579,
188,61210,555,1845,2,25,0.1,0.094,5.063,-9,35.2192,178054,445680,730,518,
188,61210,555,1845,2,45,0.108,0.095,3.91,-9,35.2197,176779,436663,856,496,
188,61210,555,1845,2,75,0.128,0.117,2.203,-9,35.24,129805,418551,1133,425,
188,61210,555,1845,2,100,0.201,0.472,1.207,-9,35.1841,60648,475038,0,1066,
188,61210,555,1845,2,125,0.101,0.302,0.273,-9,35.1165,27822,269898,0,718,
188,61210,555,1845,2,150,0.107,0.09,-9,-9,35.2221,-9,-9,-9,-9,
188,61210,555,1845,2,175,0.022,0.047,-9,-9,34.941,1758,153613,0,93,
189,70207,545,1847,2,5,0.097,0.091,5.17,-9,35.2069,188712,446993,1997,980,
189,70207,545,1847,2,25,0.095,0.088,4.473,-9,35.2075,187420,464140,2725,552,
189,70207,545,1847,2,45,0.096,0.092,4.063,-9,35.2235,200618,434120,2691,847,
189,70207,545,1847,2,75,0.191,0.209,4.127,-9,35.2117,118953,415745,1342,894,
189,70207,545,1847,2,100,0.136,0.361,1.56,-9,35.1815,37870,285920,20,763,
189,70207,545,1847,2,125,0.036,0.097,0.18,-9,35.15,5957,254540,0,122,
189,70207,545,1847,2,150,0.008,0.029,-9,-9,35.0165,303,205011,0,0,
189,70207,545,1847,2,175,0.006,0.019,-9,-9,34.865,93,172268,0,0,
190,70321,540,1830,2,5,0.084,0.051,6.36,-9,35.1376,140166,412272,2052,809,
190,70321,540,1830,2,25,0.079,0.055,5.737,-9,35.1636,150774,457379,2087,815,
190,70321,540,1830,2,45,0.085,0.053,4.863,-9,35.1794,-9,-9,-9,-9,
190,70321,540,1830,2,75,0.118,0.134,3.17,-9,35.2452,164344,413729,2114,1668,
190,70321,540,1830,2,100,0.31,0.447,4.82,-9,35.2089,92909,322251,455,3372,
190,70321,540,1830,2,125,0.118,0.158,0.56,-9,35.2337,25072,347681,657,401,
190,70321,540,1830,2,150,0.039,0.085,-9,-9,34.9388,3657,231953,0,193,
190,70321,540,1830,2,175,0.01,0.022,-9,-9,34.7813,241,165026,0,19,
191,70505,555,1915,2,5,0.096,0.069,6.653,-9,34.8739,219776,516125,1364,1273,
191,70505,555,1915,2,25,0.1,0.066,6.867,-9,34.8737,215579,507273,2064,1247,
191,70505,555,1915,2,45,0.126,0.093,7.65,-9,34.8932,251050,533244,1784,1338,
191,70505,555,1915,2,75,0.143,0.113,4.207,-9,35.0486,286332,528074,1533,1052,
191,70505,555,1915,2,100,0.207,0.195,2.423,-9,35.1459,257679,438322,1076,893,
191,70505,555,1915,2,125,0.285,0.458,1.537,-9,35.2219,115100,401652,434,1453,
191,70505,555,1915,2,150,0.141,0.414,-9,-9,35.1636,33672,292911,0,768,
191,70505,555,1915,2,175,0.064,0.208,-9,-9,35.1132,10523,253661,0,202,
193,70708,530,1915,2,5,0.072,0.047,6.533,-9,35.0679,174044,546716,1195,505,
193,70708,530,1915,2,25,0.075,0.044,6.203,-9,35.0653,181955,524105,1162,651,
193,70708,530,1915,2,45,0.077,0.059,5.857,-9,35.0612,180963,540956,1210,760,
193,70708,530,1915,2,75,0.157,0.147,4.087,-9,35.2111,249211,524014,1621,641,
193,70708,530,1915,2,100,0.245,0.347,2.167,-9,35.2002,219675,456999,709,1037,
193,70708,530,1915,2,125,0.23,0.565,0.923,-9,35.1831,49864,338785,0,869,
193,70708,530,1915,2,150,0.086,0.27,-9,-9,35.1333,15667,273667,0,381,
193,70708,530,1915,2,175,0.052,0.079,-9,-9,35.0155,5347,245996,0,171,
194,70804,538,1905,2,5,0.078,0.051,9.257,-9,35.0276,171996,471628,1068,452,
194,70804,538,1905,2,25,0.083,0.051,6.717,-9,35.0276,185233,454418,1212,570,
194,70804,538,1905,2,45,0.085,0.06,6.527,-9,35.0264,243649,557920,1318,425,
194,70804,538,1905,2,75,0.113,0.094,4.14,-9,35.0037,201732,569000,1177,439,
194,70804,538,1905,2,100,-9,-9,3.033,-9,34.975,164703,518758,1104,341,
194,70804,538,1905,2,125,0.2,0.454,0.8,-9,34.9919,66098,416244,263,729,
194,70804,538,1905,2,150,0.147,0.404,-9,-9,34.8684,31327,312918,0,1119,
194,70804,538,1905,2,175,0.06,0.234,-9,-9,34.6867,14173,140084,0,497,
195,70903,550,1923,2,5,0.086,0.051,8.177,-9,35.0876,219709,626107,791,474,
195,70903,550,1923,2,25,0.087,0.048,7.507,-9,35.1098,249889,594675,1009,412,
195,70903,550,1923,2,45,0.101,0.072,5.275,-9,35.1498,258062,638803,978,359,
195,70903,550,1923,2,75,0.188,0.138,3.903,-9,35.2546,279250,550411,1706,635,
195,70903,550,1923,2,100,0.274,0.325,1.643,-9,35.2331,241679,466990,2034,718,
195,70903,550,1923,2,125,0.192,0.48,0.78,-9,35.1697,54825,354859,0,1063,
195,70903,550,1923,2,150,0.055,0.161,-9,-9,35.0856,10119,239186,0,198,
195,70903,550,1923,2,175,0.047,0.212,-9,-9,34.9276,11349,268500,0,247,
196,71002,510,1823,2,5,0.091,0.072,5.78,-9,35.0779,202502,479364,850,720,
196,71002,510,1823,2,25,0.093,0.071,5.067,-9,35.0781,208299,452999,762,526,
196,71002,510,1823,2,45,0.095,0.077,5.22,-9,35.0774,217258,484151,629,1184,
196,71002,510,1823,2,75,0.205,0.184,2.987,-9,35.0565,260603,524545,1565,626,
196,71002,510,1823,2,100,0.27,0.28,1.343,-9,35.0884,206456,456200,1596,477,
196,71002,510,1823,2,125,0.239,0.472,0.54,-9,35.1843,75777,483682,109,1093,
196,71002,510,1823,2,150,0.105,0.243,-9,-9,35.1557,17414,346550,0,346,
196,71002,510,1823,2,175,0.048,0.127,-9,-9,35.0498,8570,228768,0,122,
197,71202,520,1817,2,5,0.094,0.059,6.11,-9,35.0392,215816,446058,0,904,
197,71202,520,1817,2,25,0.09,0.054,4.64,-9,35.074,202471,446506,161,803,
197,71202,520,1817,2,45,0.107,0.075,3.76,-9,35.0911,175674,380563,0,679,
197,71202,520,1817,2,75,0.192,0.186,2.84,-9,35.0935,169822,398300,436,1017,
197,71202,520,1817,2,100,0.281,0.512,1.467,-9,34.9998,67294,308634,36,2407,
197,71202,520,1817,2,125,0.1,0.234,0.197,-9,34.9408,19944,228665,18,625,
198,71220,450,1900,2,5,0.146,0.118,7.56,-9,35.0531,137351,517342,6860,2314,
198,71220,450,1900,2,25,0.138,0.122,6.957,-9,35.0527,146525,504175,5992,2232,
198,71220,450,1900,2,45,0.145,0.118,4.473,-9,35.0527,135441,485787,6055,2644,
198,71220,450,1900,2,75,0.153,0.12,1.99,-9,35.0638,127606,473601,5485,2937,
198,71220,450,1900,2,100,0.21,0.18,0.67,-9,35.0923,88655,501459,3578,2922,
198,71220,450,1900,2,125,0.15,0.291,0.25,-9,35.1081,32022,369830,82,1003,
198,71220,450,1900,2,150,0.054,0.116,-9,-9,35.1055,5767,262829,0,187,
198,71220,450,1900,2,175,0.026,0.059,-9,-9,35.1154,2884,220011,40,80,
199,80129,515,1710,2,5,0.172,0.113,7.963,-9,35.1715,144481,388550,0,1815,
199,80129,515,1710,2,25,0.166,0.119,7.587,-9,35.1736,149912,393480,68,1637,
199,80129,515,1710,2,45,0.164,0.128,6.303,-9,35.1727,147423,387349,122,1719,
199,80129,515,1710,2,75,0.168,0.116,2.61,-9,35.1719,147447,396466,440,1421,
199,80129,515,1710,2,100,0.17,0.177,1.175,-9,35.1721,119964,401994,1506,1766,
199,80129,515,1710,2,125,0.115,0.269,0.403,-9,35.114,33831,207950,0,0,
199,80129,515,1710,2,150,0.056,0.109,-9,-9,35.0246,7783,200087,0,237,
199,80129,515,1710,2,175,0.018,0.023,-9,-9,34.8835,636,156407,0,34,
200,80223,430,1915,2,5,0.073,0.029,5.953,-9,35.175,171136,490829,2221,1521,
200,80223,430,1915,2,25,0.069,0.029,5.427,-9,35.177,204444,488368,3286,1574,
200,80223,430,1915,2,45,0.089,0.051,4.137,-9,35.1821,210567,422251,4424,1244,
200,80223,430,1915,2,75,0.124,0.078,3.303,-9,35.1774,230508,424461,4186,873,
200,80223,430,1915,2,100,0.21,0.2,2.85,-9,35.1764,-9,-9,-9,-9,
200,80223,430,1915,2,125,0.16,0.352,0.92,-9,35.1366,55463,243164,0,930,
200,80223,430,1915,2,150,0.06,0.136,-9,-9,35.1045,12495,204978,0,345,
200,80223,430,1915,2,175,0.015,0.026,-9,-9,34.9724,1145,172097,0,92,
201,80527,420,1923,2,5,0.041,0.009,5.457,-9,34.7997,187861,468484,3195,3519,
201,80527,420,1923,2,25,0.047,0.014,7.163,-9,35.1173,233544,620327,2996,2087,
201,80527,420,1923,2,45,0.05,0.017,5.623,-9,35.1589,229473,595227,1997,1204,
201,80527,420,1923,2,75,0.078,0.039,3.217,-9,35.0675,245259,576684,2826,1503,
201,80527,420,1923,2,100,0.17,0.123,2.733,-9,35.2759,294285,536077,2018,617,
201,80527,420,1923,2,125,0.172,0.156,0.817,-9,35.2816,104369,481052,821,330,
201,80527,420,1923,2,150,0.059,0.179,-9,-9,35.1977,26352,270463,9,764,
201,80527,420,1923,2,175,0.032,0.081,-9,-9,35.0512,10271,190369,0,269,
202,80625,417,1925,2,5,0.073,0.063,7.983,-9,35.0736,190490,460022,1043,1288,
202,80625,417,1925,2,25,0.073,0.052,7.87,-9,35.0693,186725,442950,840,863,
202,80625,417,1925,2,45,0.071,0.062,5.93,-9,35.0689,181858,474577,844,877,
202,80625,417,1925,2,75,0.125,0.131,4.063,-9,35.0752,234660,444323,1384,1110,
202,80625,417,1925,2,100,0.182,0.283,1.983,-9,35.0988,163084,343342,1030,669,
202,80625,417,1925,2,125,0.169,0.412,0.663,-9,35.0376,70781,333213,44,2082,
202,80625,417,1925,2,150,0.073,0.274,-9,-9,-9,28784,251175,11,732,
202,80625,417,1925,2,175,0.035,0.089,-9,-9,34.8808,5250,189345,11,120,
203,80726,550,1930,2,5,0.07,0.052,7.097,-9,34.961,162688,428757,1165,669,
203,80726,550,1930,2,25,0.076,0.06,7.623,-9,34.9612,159935,496059,1084,538,
203,80726,550,1930,2,45,0.115,0.092,6.905,-9,35.047,222516,589000,1501,851,
203,80726,550,1930,2,75,0.156,0.141,3.837,-9,35.1167,257978,558326,2048,878,
203,80726,550,1930,2,100,0.219,0.234,1.657,-9,35.1671,210433,432906,1218,472,
203,80726,550,1930,2,125,0.176,0.476,0.833,-9,35.2008,71015,407089,63,1052,
203,80726,550,1930,2,150,0.084,0.22,-9,-9,35.188,18544,280409,8,383,
203,80726,550,1930,2,175,0.038,0.094,-9,-9,35.0374,6019,180334,24,144,
204,80816,435,1920,2,5,0.085,0.055,7.683,-9,35.0146,275468,602410,1114,706,
204,80816,435,1920,2,25,0.085,0.069,7.787,-9,35.0155,286141,645026,1264,794,
204,80816,435,1920,2,45,0.127,0.1,8.237,-9,35.0628,292819,727203,3158,1174,
204,80816,435,1920,2,75,0.227,0.262,4.463,-9,35.1158,275936,516534,2262,900,
204,80816,435,1920,2,100,0.252,0.462,2.03,-9,35.1628,87216,413859,210,1492,
204,80816,435,1920,2,125,0.126,0.29,0.417,-9,35.174,30765,341805,33,703,
204,80816,435,1920,2,150,0.045,0.121,-9,-9,35.1963,9626,291148,0,269,
204,80816,435,1920,2,175,0.03,0.073,-9,-9,35.1801,3291,243642,0,146,
205,81010,440,1852,2,5,0.126,0.101,7.31,-9,35.2989,247632,601945,1402,981,
205,81010,440,1852,2,25,0.135,0.124,5.92,-9,35.2991,216059,599476,1062,752,
205,81010,440,1852,2,45,0.165,0.15,5.525,-9,35.296,259990,580969,1306,805,
205,81010,440,1852,2,75,0.343,0.509,3.78,-9,35.2357,215548,475185,2288,920,
205,81010,440,1852,2,100,0.345,0.834,1.15,-9,35.2363,84312,364974,205,1496,
205,81010,440,1852,2,125,0.18,0.464,0.263,-9,35.2706,29583,318488,8,921,
205,81010,440,1852,2,150,0.067,0.196,-9,-9,35.2337,6810,243266,8,334,
205,81010,440,1852,2,175,0.024,0.075,-9,-9,35.0943,1482,196859,8,89,
206,81130,445,1811,2,5,0.257,0.249,10.15,-9,35.2292,215634,541744,1795,976,
206,81130,445,1811,2,25,0.265,0.272,9.02,-9,35.2288,210548,590696,1866,958,
206,81130,445,1811,2,45,0.238,0.247,7.03,-9,35.228,204411,487260,1980,917,
206,81130,445,1811,2,75,0.252,0.244,1.397,-9,35.2282,205619,567525,1972,953,
206,81130,445,1811,2,100,0.332,0.662,0.583,-9,35.2335,113426,596204,374,862,
206,81130,445,1811,2,125,0.286,0.718,0.233,-9,35.2387,58209,465563,37,1598,
206,81130,445,1811,2,150,0.099,0.312,-9,-9,35.2138,16779,284834,8,365,
206,81130,445,1811,2,175,0.023,0.057,-9,-9,35.0531,802,219620,8,63,
208,90120,510,1830,2,5,0.126,0.117,4.777,-9,35.3206,197007,338050,3124,1210,
208,90120,510,1830,2,25,0.124,0.116,5.257,-9,35.3198,206032,327398,2993,1095,
208,90120,510,1830,2,45,0.133,0.146,3.92,-9,35.322,199963,362507,3062,908,
208,90120,510,1830,2,75,0.268,0.32,3.127,-9,35.3752,206685,364178,3455,1378,
208,90120,510,1830,2,100,0.248,0.345,0.89,-9,35.4087,192979,324759,3061,1180,
208,90120,510,1830,2,125,0.186,0.347,0.287,-9,35.39,36742,348850,342,855,
208,90120,510,1830,2,150,0.119,0.334,-9,-9,35.226,23166,221353,0,514,
208,90120,510,1830,2,175,0.024,0.046,-9,-9,35.0419,861,170406,0,16,
209,90217,500,1916,2,5,0.079,0.054,5.737,-9,35.3216,119811,361827,1702,1075,
209,90217,500,1916,2,25,0.082,0.06,6.723,-9,35.3214,123032,357372,1706,990,
209,90217,500,1916,2,45,0.083,0.062,4.637,-9,35.3376,125883,352754,1922,871,
209,90217,500,1916,2,75,0.114,0.092,3.497,-9,35.3593,128295,352958,1944,1033,
209,90217,500,1916,2,100,0.191,0.263,2.49,-9,35.3652,57014,354988,775,2280,
209,90217,500,1916,2,125,0.137,0.333,0.833,-9,35.2209,37253,274051,27,1000,
209,90217,500,1916,2,150,0.041,0.089,-9,-9,35.0476,5728,200385,0,274,
209,90217,500,1916,2,175,0.019,0.027,-9,-9,34.89,890,152913,0,85,
210,90428,435,1930,2,5,0.064,0.04,6.957,-9,35.2887,160411,462686,1941,1377,
210,90428,435,1930,2,25,0.071,0.038,5.48,-9,35.2781,197765,469887,2560,1265,
210,90428,435,1930,2,45,0.081,0.06,4.845,-9,35.2982,240222,459120,2957,1588,
210,90428,435,1930,2,75,0.101,0.116,2.983,-9,35.3011,232958,414863,3077,1579,
210,90428,435,1930,2,100,0.265,0.437,3.55,-9,35.337,127402,393407,880,2431,
210,90428,435,1930,2,125,0.144,0.227,0.663,-9,35.3445,26952,367323,147,1106,
210,90428,435,1930,2,150,0.055,0.145,-9,-9,35.231,13752,294401,22,429,
210,90428,435,1930,2,175,0.02,0.036,-9,-9,34.9207,2495,219201,0,68,
211,90527,500,1921,2,5,0.064,0.039,8.603,-9,35.3869,184694,415183,3621,652,
211,90527,500,1921,2,25,0.068,0.04,5.89,-9,35.3563,192546,549170,1146,866,
211,90527,500,1921,2,45,0.09,0.054,4.59,-9,35.3644,179558,526979,999,681,
211,90527,500,1921,2,75,0.137,0.111,2.89,-9,35.3638,226862,442741,999,718,
211,90527,500,1921,2,100,0.242,0.275,1.953,-9,35.3912,113153,412222,632,747,
211,90527,500,1921,2,125,0.196,0.31,0.717,-9,35.3738,47045,368100,74,1701,
211,90527,500,1921,2,150,0.098,0.215,-9,-9,35.2564,21029,281291,0,717,
211,90527,500,1921,2,175,0.057,0.107,-9,-9,35.0502,8511,236494,0,331,
212,90703,520,1935,2,5,0.054,0.029,6.343,-9,-9,177044,452104,921,631,
212,90703,520,1935,2,25,0.056,0.032,5.787,-9,-9,175143,434546,669,815,
212,90703,520,1935,2,45,0.068,0.039,3.72,-9,-9,219014,485040,952,1050,
212,90703,520,1935,2,75,0.151,0.12,5.153,-9,-9,247493,487441,2155,1208,
212,90703,520,1935,2,100,0.193,0.228,2.78,-9,-9,172470,356387,939,930,
212,90703,520,1935,2,125,0.218,0.444,1.587,-9,-9,69324,333609,65,1964,
212,90703,520,1935,2,150,0.113,0.259,-9,-9,-9,23694,285241,10,667,
212,90703,520,1935,2,175,0.071,0.194,-9,-9,-9,16162,239659,0,364,
213,90724,502,2149,2,5,0.064,0.036,5.457,-9,35.1638,158269,425062,1108,730,
213,90724,502,2149,2,25,0.062,0.042,4.837,-9,35.1632,160955,458041,987,891,
213,90724,502,2149,2,45,0.086,0.066,4.93,-9,35.1282,202149,464423,1124,930,
213,90724,502,2149,2,75,0.136,0.134,2.783,-9,35.2615,279350,430672,2722,1251,
213,90724,502,2149,2,100,0.202,0.257,1.527,-9,35.2861,181229,310312,1132,790,
213,90724,502,2149,2,125,0.126,0.328,0.59,-9,35.3206,38160,239491,0,815,
213,90724,502,2149,2,150,0.042,0.142,-9,-9,35.3202,13795,229508,0,375,
213,90724,502,2149,2,175,0.018,0.048,-9,-9,35.1031,1834,171066,0,65,
214,90818,428,2002,2,5,0.092,0.07,9.743,-9,35.2209,177841,365456,1038,773,
214,90818,428,2002,2,25,0.091,0.069,10.067,-9,35.2241,157535,686020,973,714,
214,90818,428,2002,2,45,0.144,0.138,10.817,-9,35.2329,228730,467688,986,781,
214,90818,428,2002,2,75,0.259,0.27,5.487,-9,35.3068,150279,472657,2126,808,
214,90818,428,2002,2,100,0.299,0.338,1.783,-9,35.3242,149017,491252,921,722,
214,90818,428,2002,2,125,0.175,0.375,0.48,-9,35.3545,50263,511699,9,695,
214,90818,428,2002,2,150,0.089,0.257,-9,-9,35.3589,19351,304698,0,697,
214,90818,428,2002,2,175,0.037,0.109,-9,-9,35.3934,8200,248777,0,338,
215,90924,600,1840,2,5,0.065,0.053,6.527,-9,35.4795,246093,529259,1014,621,
215,90924,600,1840,2,25,0.061,0.058,5.383,-9,35.4776,278080,526243,1147,653,
215,90924,600,1840,2,45,0.073,0.072,3.703,-9,35.5147,266702,467356,1174,783,
215,90924,600,1840,2,75,0.145,0.157,2.173,-9,35.2816,246141,376861,2982,1028,
215,90924,600,1840,2,100,0.243,0.661,2.17,-9,35.1945,80542,443359,8,2108,
215,90924,600,1840,2,125,0.101,0.32,0.355,-9,35.1565,31028,255473,0,762,
215,90924,600,1840,2,150,0.031,0.068,-9,-9,35.0778,3770,230381,0,269,
215,90924,600,1840,2,175,0.027,0.077,-9,-9,34.9282,4031,114819,0,184,
216,91103,552,1855,2,5,0.077,0.054,4.633,-9,35.2635,212391,657710,2038,1199,
216,91103,552,1855,2,25,0.077,0.059,4.553,-9,35.2623,222441,626530,2203,914,
216,91103,552,1855,2,45,0.078,0.066,2.463,-9,35.2635,211578,612731,1654,850,
216,91103,552,1855,2,75,0.184,0.207,1.267,-9,35.2934,267854,461881,1882,869,
216,91103,552,1855,2,100,0.249,0.503,0.647,-9,35.3319,106126,391304,259,2133,
216,91103,552,1855,2,125,0.13,0.354,0.167,-9,35.3076,37753,271421,0,915,
216,91103,552,1855,2,150,0.033,0.129,-9,-9,35.1246,5911,214511,0,334,
216,91103,552,1855,2,175,0.025,0.063,-9,-9,35.128,2903,107727,0,135,
217,91209,520,1810,2,5,0.112,0.101,5.91,-9,35.128,277714,418225,1448,937,
217,91209,520,1810,2,25,0.127,0.123,5.62,-9,35.3597,282246,434323,1716,866,
217,91209,520,1810,2,45,0.133,0.12,3.92,-9,35.3608,271059,424929,1401,1256,
217,91209,520,1810,2,75,0.19,0.309,3.43,-9,35.3652,205796,439955,1718,786,
