Index,Source number,Source name,Species name,Species code,Invert/Vert,Phylum,Class,Order,Family,Trophic guild,Dry mass (g),Log dry mass,Ecosystem Type,Energy Source,Habitat,Resident ecosystem,Temperature (C),N excretion rate (ug N/ind/h),P excretion rate (ug P/ind/h),Excreted N:P (molar),Log N excretion,Log P excretion,Incubation time (h),N form,P form,Body C,Body N,Body P,Body CN,Body CP,Body NP,Body data source,Data source,Data provider(s)
10052,88,Villeger et al 2012b,Salmo trutta fario,Salmtr,Vertebrate,Chordata,Osteichthyes,Salmoniformes,Salmonidae,invert,1.6,0.204,Freshwater-Lotic,Benthos,Benthic,"Garbet River, France",9,315.06,22.32,31.256,2.498,1.349,0.96,NH4,SRP,46.14,11.76,1.99,4.58,59.9,14.26,Family mean other study,Raw data from author(s),"S. Villeger, S. Brosse"
10053,88,Villeger et al 2012b,Salmo trutta fario,Salmtr,Vertebrate,Chordata,Osteichthyes,Salmoniformes,Salmonidae,invert,1.74,0.241,Freshwater-Lotic,Benthos,Benthic,"Garbet River, France",9,281.72,25.89,24.094,2.45,1.413,0.96,NH4,SRP,46.14,11.76,1.99,4.58,59.9,14.26,Family mean other study,Raw data from author(s),"S. Villeger, S. Brosse"
10054,88,Villeger et al 2012b,Salmo trutta fario,Salmtr,Vertebrate,Chordata,Osteichthyes,Salmoniformes,Salmonidae,invert,1.82,0.26,Freshwater-Lotic,Benthos,Benthic,"Garbet River, France",9,213.4,18.05,26.172,2.329,1.257,0.96,NH4,SRP,46.14,11.76,1.99,4.58,59.9,14.26,Family mean other study,Raw data from author(s),"S. Villeger, S. Brosse"
10055,88,Villeger et al 2012b,Salmo trutta fario,Salmtr,Vertebrate,Chordata,Osteichthyes,Salmoniformes,Salmonidae,invert,1.84,0.265,Freshwater-Lotic,Benthos,Benthic,"Garbet River, France",9,257.86,21.39,26.693,2.411,1.33,0.96,NH4,SRP,46.14,11.76,1.99,4.58,59.9,14.26,Family mean other study,Raw data from author(s),"S. Villeger, S. Brosse"
10056,88,Villeger et al 2012b,Salmo trutta fario,Salmtr,Vertebrate,Chordata,Osteichthyes,Salmoniformes,Salmonidae,invert,1.96,0.292,Freshwater-Lotic,Benthos,Benthic,"Garbet River, France",9,277.14,13.97,43.913,2.443,1.145,0.96,NH4,SRP,46.14,11.76,1.99,4.58,59.9,14.26,Family mean other study,Raw data from author(s),"S. Villeger, S. Brosse"
10057,88,Villeger et al 2012b,Salmo trutta fario,Salmtr,Vertebrate,Chordata,Osteichthyes,Salmoniformes,Salmonidae,invert,1.98,0.297,Freshwater-Lotic,Benthos,Benthic,"Garbet River, France",9,352.88,17.19,45.464,2.548,1.235,0.96,NH4,SRP,46.14,11.76,1.99,4.58,59.9,14.26,Family mean other study,Raw data from author(s),"S. Villeger, S. Brosse"
10058,88,Villeger et al 2012b,Salmo trutta fario,Salmtr,Vertebrate,Chordata,Osteichthyes,Salmoniformes,Salmonidae,invert,2.32,0.365,Freshwater-Lotic,Benthos,Benthic,"Garbet River, France",9,366.54,47.11,17.229,2.564,1.673,0.96,NH4,SRP,46.14,11.76,1.99,4.58,59.9,14.26,Family mean other study,Raw data from author(s),"S. Villeger, S. Brosse"
10059,88,Villeger et al 2012b,Salmo trutta fario,Salmtr,Vertebrate,Chordata,Osteichthyes,Salmoniformes,Salmonidae,invert,3.64,0.561,Freshwater-Lotic,Benthos,Benthic,"Garbet River, France",9,348.06,37.24,20.697,2.542,1.571,0.96,NH4,SRP,46.14,11.76,1.99,4.58,59.9,14.26,Family mean other study,Raw data from author(s),"S. Villeger, S. Brosse"
10060,88,Villeger et al 2012b,Salmo trutta fario,Salmtr,Vertebrate,Chordata,Osteichthyes,Salmoniformes,Salmonidae,invert,3.74,0.573,Freshwater-Lotic,Benthos,Benthic,"Garbet River, France",9,578.58,34.2,37.458,2.762,1.534,0.96,NH4,SRP,46.14,11.76,1.99,4.58,59.9,14.26,Family mean other study,Raw data from author(s),"S. Villeger, S. Brosse"
10061,88,Villeger et al 2012b,Salmo trutta fario,Salmtr,Vertebrate,Chordata,Osteichthyes,Salmoniformes,Salmonidae,invert,3.76,0.575,Freshwater-Lotic,Benthos,Benthic,"Garbet River, France",9,580.09,50.12,25.628,2.764,1.7,0.96,NH4,SRP,46.14,11.76,1.99,4.58,59.9,14.26,Family mean other study,Raw data from author(s),"S. Villeger, S. Brosse"
10062,88,Villeger et al 2012b,Salmo trutta fario,Salmtr,Vertebrate,Chordata,Osteichthyes,Salmoniformes,Salmonidae,invert,4.22,0.625,Freshwater-Lotic,Benthos,Benthic,"Garbet River, France",9,621.52,52.98,25.975,2.793,1.724,0.96,NH4,SRP,46.14,11.76,1.99,4.58,59.9,14.26,Family mean other study,Raw data from author(s),"S. Villeger, S. Brosse"
10063,88,Villeger et al 2012b,Salmo trutta fario,Salmtr,Vertebrate,Chordata,Osteichthyes,Salmoniformes,Salmonidae,invert,4.24,0.627,Freshwater-Lotic,Benthos,Benthic,"Garbet River, France",9,475.47,30.89,34.085,2.677,1.49,0.96,NH4,SRP,46.14,11.76,1.99,4.58,59.9,14.26,Family mean other study,Raw data from author(s),"S. Villeger, S. Brosse"
10064,88,Villeger et al 2012b,Salmo trutta fario,Salmtr,Vertebrate,Chordata,Osteichthyes,Salmoniformes,Salmonidae,invert,5.3,0.724,Freshwater-Lotic,Benthos,Benthic,"Garbet River, France",9,535.72,64.08,18.513,2.729,1.807,0.96,NH4,SRP,46.14,11.76,1.99,4.58,59.9,14.26,Family mean other study,Raw data from author(s),"S. Villeger, S. Brosse"
10065,88,Villeger et al 2012b,Salmo trutta fario,Salmtr,Vertebrate,Chordata,Osteichthyes,Salmoniformes,Salmonidae,invert,5.44,0.736,Freshwater-Lotic,Benthos,Benthic,"Garbet River, France",9,889.17,118.89,16.56,2.949,2.075,0.96,NH4,SRP,46.14,11.76,1.99,4.58,59.9,14.26,Family mean other study,Raw data from author(s),"S. Villeger, S. Brosse"
10066,88,Villeger et al 2012b,Salmo trutta fario,Salmtr,Vertebrate,Chordata,Osteichthyes,Salmoniformes,Salmonidae,invert,5.64,0.751,Freshwater-Lotic,Benthos,Benthic,"Garbet River, France",9,645.89,66.44,21.526,2.81,1.822,0.96,NH4,SRP,46.14,11.76,1.99,4.58,59.9,14.26,Family mean other study,Raw data from author(s),"S. Villeger, S. Brosse"
10067,88,Villeger et al 2012b,Salmo trutta fario,Salmtr,Vertebrate,Chordata,Osteichthyes,Salmoniformes,Salmonidae,invert,5.7,0.756,Freshwater-Lotic,Benthos,Benthic,"Garbet River, France",9,606.48,75.1,17.882,2.783,1.876,0.96,NH4,SRP,46.14,11.76,1.99,4.58,59.9,14.26,Family mean other study,Raw data from author(s),"S. Villeger, S. Brosse"
10068,88,Villeger et al 2012b,Salmo trutta fario,Salmtr,Vertebrate,Chordata,Osteichthyes,Salmoniformes,Salmonidae,invert,6.12,0.787,Freshwater-Lotic,Benthos,Benthic,"Garbet River, France",9,454.53,96.76,10.402,2.658,1.986,0.96,NH4,SRP,46.14,11.76,1.99,4.58,59.9,14.26,Family mean other study,Raw data from author(s),"S. Villeger, S. Brosse"
10069,88,Villeger et al 2012b,Salmo trutta fario,Salmtr,Vertebrate,Chordata,Osteichthyes,Salmoniformes,Salmonidae,invert,6.56,0.817,Freshwater-Lotic,Benthos,Benthic,"Garbet River, France",9,701.66,112.86,13.766,2.846,2.053,0.96,NH4,SRP,46.14,11.76,1.99,4.58,59.9,14.26,Family mean other study,Raw data from author(s),"S. Villeger, S. Brosse"
10070,88,Villeger et al 2012b,Salmo trutta fario,Salmtr,Vertebrate,Chordata,Osteichthyes,Salmoniformes,Salmonidae,invert,7.22,0.859,Freshwater-Lotic,Benthos,Benthic,"Garbet River, France",9,1009.28,50.36,44.378,3.004,1.702,0.96,NH4,SRP,46.14,11.76,1.99,4.58,59.9,14.26,Family mean other study,Raw data from author(s),"S. Villeger, S. Brosse"
10071,88,Villeger et al 2012b,Salmo trutta fario,Salmtr,Vertebrate,Chordata,Osteichthyes,Salmoniformes,Salmonidae,invert,7.28,0.862,Freshwater-Lotic,Benthos,Benthic,"Garbet River, France",9,584.51,56.42,22.94,2.767,1.751,0.96,NH4,SRP,46.14,11.76,1.99,4.58,59.9,14.26,Family mean other study,Raw data from author(s),"S. Villeger, S. Brosse"
10072,88,Villeger et al 2012b,Salmo trutta fario,Salmtr,Vertebrate,Chordata,Osteichthyes,Salmoniformes,Salmonidae,invert,8.06,0.906,Freshwater-Lotic,Benthos,Benthic,"Garbet River, France",9,944.47,118.68,17.621,2.975,2.074,0.96,NH4,SRP,46.14,11.76,1.99,4.58,59.9,14.26,Family mean other study,Raw data from author(s),"S. Villeger, S. Brosse"
10073,88,Villeger et al 2012b,Salmo trutta fario,Salmtr,Vertebrate,Chordata,Osteichthyes,Salmoniformes,Salmonidae,invert,8.12,0.91,Freshwater-Lotic,Benthos,Benthic,"Garbet River, France",9,646.27,99.43,14.392,2.81,1.998,0.96,NH4,SRP,46.14,11.76,1.99,4.58,59.9,14.26,Family mean other study,Raw data from author(s),"S. Villeger, S. Brosse"
10074,88,Villeger et al 2012b,Salmo trutta fario,Salmtr,Vertebrate,Chordata,Osteichthyes,Salmoniformes,Salmonidae,invert,8.16,0.912,Freshwater-Lotic,Benthos,Benthic,"Garbet River, France",9,894.5,49.33,40.154,2.952,1.693,0.96,NH4,SRP,46.14,11.76,1.99,4.58,59.9,14.26,Family mean other study,Raw data from author(s),"S. Villeger, S. Brosse"
10075,88,Villeger et al 2012b,Salmo trutta fario,Salmtr,Vertebrate,Chordata,Osteichthyes,Salmoniformes,Salmonidae,invert,9.8,0.991,Freshwater-Lotic,Benthos,Benthic,"Garbet River, France",9,1509.89,189.88,17.608,3.179,2.278,0.96,NH4,SRP,46.14,11.76,1.99,4.58,59.9,14.26,Family mean other study,Raw data from author(s),"S. Villeger, S. Brosse"
10076,88,Villeger et al 2012b,Salmo trutta fario,Salmtr,Vertebrate,Chordata,Osteichthyes,Salmoniformes,Salmonidae,invert,10.16,1.007,Freshwater-Lotic,Benthos,Benthic,"Garbet River, France",9,1017.02,121.26,18.571,3.007,2.084,0.96,NH4,SRP,46.14,11.76,1.99,4.58,59.9,14.26,Family mean other study,Raw data from author(s),"S. Villeger, S. Brosse"
10077,88,Villeger et al 2012b,Salmo trutta fario,Salmtr,Vertebrate,Chordata,Osteichthyes,Salmoniformes,Salmonidae,invert,10.52,1.022,Freshwater-Lotic,Benthos,Benthic,"Garbet River, France",9,840.97,128.82,14.456,2.925,2.11,0.96,NH4,SRP,46.14,11.76,1.99,4.58,59.9,14.26,Family mean other study,Raw data from author(s),"S. Villeger, S. Brosse"
10078,88,Villeger et al 2012b,Salmo trutta fario,Salmtr,Vertebrate,Chordata,Osteichthyes,Salmoniformes,Salmonidae,invert,11.16,1.048,Freshwater-Lotic,Benthos,Benthic,"Garbet River, France",9,1209.3,157.41,17.011,3.083,2.197,0.96,NH4,SRP,46.14,11.76,1.99,4.58,59.9,14.26,Family mean other study,Raw data from author(s),"S. Villeger, S. Brosse"
10079,88,Villeger et al 2012b,Salmo trutta fario,Salmtr,Vertebrate,Chordata,Osteichthyes,Salmoniformes,Salmonidae,invert,11.18,1.048,Freshwater-Lotic,Benthos,Benthic,"Garbet River, France",9,1521.37,102.24,32.949,3.182,2.01,0.96,NH4,SRP,46.14,11.76,1.99,4.58,59.9,14.26,Family mean other study,Raw data from author(s),"S. Villeger, S. Brosse"
10080,88,Villeger et al 2012b,Salmo trutta fario,Salmtr,Vertebrate,Chordata,Osteichthyes,Salmoniformes,Salmonidae,invert,13.24,1.122,Freshwater-Lotic,Benthos,Benthic,"Garbet River, France",9,1439.32,121.08,26.322,3.158,2.083,0.96,NH4,SRP,46.14,11.76,1.99,4.58,59.9,14.26,Family mean other study,Raw data from author(s),"S. Villeger, S. Brosse"
10081,88,Villeger et al 2012b,Salmo trutta fario,Salmtr,Vertebrate,Chordata,Osteichthyes,Salmoniformes,Salmonidae,invert,14.86,1.172,Freshwater-Lotic,Benthos,Benthic,"Garbet River, France",9,1283.61,207.3,13.711,3.108,2.317,0.96,NH4,SRP,46.14,11.76,1.99,4.58,59.9,14.26,Family mean other study,Raw data from author(s),"S. Villeger, S. Brosse"
10082,88,Villeger et al 2012b,Salmo trutta fario,Salmtr,Vertebrate,Chordata,Osteichthyes,Salmoniformes,Salmonidae,invert,15.72,1.196,Freshwater-Lotic,Benthos,Benthic,"Garbet River, France",9,1727.63,124.27,30.784,3.237,2.094,0.96,NH4,SRP,46.14,11.76,1.99,4.58,59.9,14.26,Family mean other study,Raw data from author(s),"S. Villeger, S. Brosse"
10083,88,Villeger et al 2012b,Salmo trutta fario,Salmtr,Vertebrate,Chordata,Osteichthyes,Salmoniformes,Salmonidae,invert,17.4,1.241,Freshwater-Lotic,Benthos,Benthic,"Garbet River, France",9,1735.65,178,21.591,3.239,2.25,0.96,NH4,SRP,46.14,11.76,1.99,4.58,59.9,14.26,Family mean other study,Raw data from author(s),"S. Villeger, S. Brosse"
10084,88,Villeger et al 2012b,Salmo trutta fario,Salmtr,Vertebrate,Chordata,Osteichthyes,Salmoniformes,Salmonidae,invert,17.68,1.247,Freshwater-Lotic,Benthos,Benthic,"Garbet River, France",9,1483.88,178.13,18.446,3.171,2.251,0.96,NH4,SRP,46.14,11.76,1.99,4.58,59.9,14.26,Family mean other study,Raw data from author(s),"S. Villeger, S. Brosse"
10085,88,Villeger et al 2012b,Salmo trutta fario,Salmtr,Vertebrate,Chordata,Osteichthyes,Salmoniformes,Salmonidae,invert,19,1.279,Freshwater-Lotic,Benthos,Benthic,"Garbet River, France",9,2513.7,244.44,22.771,3.4,2.388,0.96,NH4,SRP,46.14,11.76,1.99,4.58,59.9,14.26,Family mean other study,Raw data from author(s),"S. Villeger, S. Brosse"
10086,88,Villeger et al 2012b,Salmo trutta fario,Salmtr,Vertebrate,Chordata,Osteichthyes,Salmoniformes,Salmonidae,invert,22.46,1.351,Freshwater-Lotic,Benthos,Benthic,"Garbet River, France",9,1017.21,167.1,13.479,3.007,2.223,0.96,NH4,SRP,46.14,11.76,1.99,4.58,59.9,14.26,Family mean other study,Raw data from author(s),"S. Villeger, S. Brosse"
10087,88,Villeger et al 2012b,Salmo trutta fario,Salmtr,Vertebrate,Chordata,Osteichthyes,Salmoniformes,Salmonidae,invert,26.4,1.422,Freshwater-Lotic,Benthos,Benthic,"Garbet River, France",9,1811.04,290.53,13.803,3.258,2.463,0.96,NH4,SRP,46.14,11.76,1.99,4.58,59.9,14.26,Family mean other study,Raw data from author(s),"S. Villeger, S. Brosse"
10088,88,Villeger et al 2012b,Salmo trutta fario,Salmtr,Vertebrate,Chordata,Osteichthyes,Salmoniformes,Salmonidae,invert,46.74,1.67,Freshwater-Lotic,Benthos,Benthic,"Garbet River, France",9,1959.81,362.24,11.98,3.292,2.559,0.96,NH4,SRP,46.14,11.76,1.99,4.58,59.9,14.26,Family mean other study,Raw data from author(s),"S. Villeger, S. Brosse"
10089,88,Villeger et al 2012b,Salmo trutta fario,Salmtr,Vertebrate,Chordata,Osteichthyes,Salmoniformes,Salmonidae,invert,47.8,1.679,Freshwater-Lotic,Benthos,Benthic,"Garbet River, France",9,2271.93,451.95,11.131,3.356,2.655,0.96,NH4,SRP,46.14,11.76,1.99,4.58,59.9,14.26,Family mean other study,Raw data from author(s),"S. Villeger, S. Brosse"
10090,88,Villeger et al 2012b,Salmo trutta fario,Salmtr,Vertebrate,Chordata,Osteichthyes,Salmoniformes,Salmonidae,invert,48.38,1.685,Freshwater-Lotic,Benthos,Benthic,"Garbet River, France",9,2370.62,509.93,10.294,3.375,2.708,0.96,NH4,SRP,46.14,11.76,1.99,4.58,59.9,14.26,Family mean other study,Raw data from author(s),"S. Villeger, S. Brosse"
10091,88,Villeger et al 2012b,Sander lucioperca,Sandlu,Vertebrate,Chordata,Osteichthyes,Perciformes,Percidae,pisciv,4.48,0.651,Freshwater-Lotic,Benthos,Benthic,"Four de Louge Lake, France",20,1417.79,148.6,21.126,3.152,2.172,0.96,NH4,SRP,43.47,10.81,3.51,4.69,32,7.05,Family mean other study,Raw data from author(s),"S. Villeger, S. Brosse"
10092,88,Villeger et al 2012b,Sander lucioperca,Sandlu,Vertebrate,Chordata,Osteichthyes,Perciformes,Percidae,pisciv,4.94,0.694,Freshwater-Lotic,Benthos,Benthic,"Four de Louge Lake, France",20,1004.2,134,16.594,3.002,2.127,0.96,NH4,SRP,43.47,10.81,3.51,4.69,32,7.05,Family mean other study,Raw data from author(s),"S. Villeger, S. Brosse"
10093,88,Villeger et al 2012b,Sander lucioperca,Sandlu,Vertebrate,Chordata,Osteichthyes,Perciformes,Percidae,pisciv,5.84,0.766,Freshwater-Lotic,Benthos,Benthic,"Four de Louge Lake, France",20,1056.75,108.62,21.542,3.024,2.036,0.96,NH4,SRP,43.47,10.81,3.51,4.69,32,7.05,Family mean other study,Raw data from author(s),"S. Villeger, S. Brosse"
10094,88,Villeger et al 2012b,Sander lucioperca,Sandlu,Vertebrate,Chordata,Osteichthyes,Perciformes,Percidae,pisciv,5.84,0.766,Freshwater-Lotic,Benthos,Benthic,"Four de Louge Lake, France",20,1161.4,218.15,11.788,3.065,2.339,0.96,NH4,SRP,43.47,10.81,3.51,4.69,32,7.05,Family mean other study,Raw data from author(s),"S. Villeger, S. Brosse"
10095,88,Villeger et al 2012b,Sander lucioperca,Sandlu,Vertebrate,Chordata,Osteichthyes,Perciformes,Percidae,pisciv,6.28,0.798,Freshwater-Lotic,Benthos,Benthic,"Four de Louge Lake, France",20,1371.11,46.72,64.979,3.137,1.67,0.96,NH4,SRP,43.47,10.81,3.51,4.69,32,7.05,Family mean other study,Raw data from author(s),"S. Villeger, S. Brosse"
10096,88,Villeger et al 2012b,Sander lucioperca,Sandlu,Vertebrate,Chordata,Osteichthyes,Perciformes,Percidae,pisciv,7.3,0.863,Freshwater-Lotic,Benthos,Benthic,"Gravel pits near Toulouse, France",20,1868.73,82.6,50.096,3.272,1.917,0.96,NH4,SRP,43.47,10.81,3.51,4.69,32,7.05,Family mean other study,Raw data from author(s),"S. Villeger, S. Brosse"
10097,88,Villeger et al 2012b,Scardinius erythrophtalmus,Scarer,Vertebrate,Chordata,Osteichthyes,Cypriniformes,Cyprinidae,omni,2.64,0.422,Freshwater-Lentic,Benthos,Benthic,"Gravel pits near Toulouse, France",20,333.75,120.3,6.143,2.523,2.08,0.96,NH4,SRP,45.13,10.61,2.35,4.96,49.55,11.27,Family mean other study,Raw data from author(s),"S. Villeger, S. Brosse"
10098,88,Villeger et al 2012b,Scardinius erythrophtalmus,Scarer,Vertebrate,Chordata,Osteichthyes,Cypriniformes,Cyprinidae,omni,3.04,0.483,Freshwater-Lentic,Benthos,Benthic,"Gravel pits near Toulouse, France",20,380.7,113.56,7.423,2.581,2.055,0.96,NH4,SRP,45.13,10.61,2.35,4.96,49.55,11.27,Family mean other study,Raw data from author(s),"S. Villeger, S. Brosse"
10099,88,Villeger et al 2012b,Scardinius erythrophtalmus,Scarer,Vertebrate,Chordata,Osteichthyes,Cypriniformes,Cyprinidae,omni,3.3,0.519,Freshwater-Lentic,Benthos,Benthic,"Gravel pits near Toulouse, France",20,334.26,90.54,8.175,2.524,1.957,0.96,NH4,SRP,45.13,10.61,2.35,4.96,49.55,11.27,Family mean other study,Raw data from author(s),"S. Villeger, S. Brosse"
10100,88,Villeger et al 2012b,Scardinius erythrophtalmus,Scarer,Vertebrate,Chordata,Osteichthyes,Cypriniformes,Cyprinidae,omni,3.56,0.551,Freshwater-Lentic,Benthos,Benthic,"Gravel pits near Toulouse, France",20,432.61,112.57,8.51,2.636,2.051,0.96,NH4,SRP,45.13,10.61,2.35,4.96,49.55,11.27,Family mean other study,Raw data from author(s),"S. Villeger, S. Brosse"
10101,88,Villeger et al 2012b,Scardinius erythrophtalmus,Scarer,Vertebrate,Chordata,Osteichthyes,Cypriniformes,Cyprinidae,omni,3.96,0.598,Freshwater-Lentic,Benthos,Benthic,"Gravel pits near Toulouse, France",20,428.83,209.92,4.523,2.632,2.322,0.96,NH4,SRP,45.13,10.61,2.35,4.96,49.55,11.27,Family mean other study,Raw data from author(s),"S. Villeger, S. Brosse"
10102,88,Villeger et al 2012b,Scardinius erythrophtalmus,Scarer,Vertebrate,Chordata,Osteichthyes,Cypriniformes,Cyprinidae,omni,4.1,0.613,Freshwater-Lentic,Benthos,Benthic,"Gravel pits near Toulouse, France",20,491.63,200.18,5.438,2.692,2.301,0.96,NH4,SRP,45.13,10.61,2.35,4.96,49.55,11.27,Family mean other study,Raw data from author(s),"S. Villeger, S. Brosse"
10103,88,Villeger et al 2012b,Scardinius erythrophtalmus,Scarer,Vertebrate,Chordata,Osteichthyes,Cypriniformes,Cyprinidae,omni,4.24,0.627,Freshwater-Lentic,Benthos,Benthic,"Gravel pits near Toulouse, France",20,422.35,143.93,6.498,2.626,2.158,0.96,NH4,SRP,45.13,10.61,2.35,4.96,49.55,11.27,Family mean other study,Raw data from author(s),"S. Villeger, S. Brosse"
10104,88,Villeger et al 2012b,Scardinius erythrophtalmus,Scarer,Vertebrate,Chordata,Osteichthyes,Cypriniformes,Cyprinidae,omni,4.5,0.653,Freshwater-Lentic,Benthos,Benthic,"Gravel pits near Toulouse, France",20,742.14,62.08,26.472,2.87,1.793,0.96,NH4,SRP,45.13,10.61,2.35,4.96,49.55,11.27,Family mean other study,Raw data from author(s),"S. Villeger, S. Brosse"
10105,88,Villeger et al 2012b,Scardinius erythrophtalmus,Scarer,Vertebrate,Chordata,Osteichthyes,Cypriniformes,Cyprinidae,omni,4.52,0.655,Freshwater-Lentic,Benthos,Benthic,"Gravel pits near Toulouse, France",20,450.87,154.13,6.477,2.654,2.188,0.96,NH4,SRP,45.13,10.61,2.35,4.96,49.55,11.27,Family mean other study,Raw data from author(s),"S. Villeger, S. Brosse"
10106,88,Villeger et al 2012b,Scardinius erythrophtalmus,Scarer,Vertebrate,Chordata,Osteichthyes,Cypriniformes,Cyprinidae,omni,4.68,0.67,Freshwater-Lentic,Benthos,Benthic,"Gravel pits near Toulouse, France",20,586.73,128.4,10.119,2.768,2.109,0.96,NH4,SRP,45.13,10.61,2.35,4.96,49.55,11.27,Family mean other study,Raw data from author(s),"S. Villeger, S. Brosse"
10107,88,Villeger et al 2012b,Scardinius erythrophtalmus,Scarer,Vertebrate,Chordata,Osteichthyes,Cypriniformes,Cyprinidae,omni,4.86,0.687,Freshwater-Lentic,Benthos,Benthic,"Gravel pits near Toulouse, France",20,520.51,126.55,9.107,2.716,2.102,0.96,NH4,SRP,45.13,10.61,2.35,4.96,49.55,11.27,Family mean other study,Raw data from author(s),"S. Villeger, S. Brosse"
10108,88,Villeger et al 2012b,Scardinius erythrophtalmus,Scarer,Vertebrate,Chordata,Osteichthyes,Cypriniformes,Cyprinidae,omni,4.94,0.694,Freshwater-Lentic,Benthos,Benthic,"Gravel pits near Toulouse, France",20,494.49,52.07,21.029,2.694,1.717,0.96,NH4,SRP,45.13,10.61,2.35,4.96,49.55,11.27,Family mean other study,Raw data from author(s),"S. Villeger, S. Brosse"
10109,88,Villeger et al 2012b,Scardinius erythrophtalmus,Scarer,Vertebrate,Chordata,Osteichthyes,Cypriniformes,Cyprinidae,omni,7.64,0.883,Freshwater-Lentic,Benthos,Benthic,"Gravel pits near Toulouse, France",20,555.12,112.5,10.926,2.744,2.051,0.96,NH4,SRP,45.13,10.61,2.35,4.96,49.55,11.27,Family mean other study,Raw data from author(s),"S. Villeger, S. Brosse"
10110,88,Villeger et al 2012b,Scardinius erythrophtalmus,Scarer,Vertebrate,Chordata,Osteichthyes,Cypriniformes,Cyprinidae,omni,10.08,1.003,Freshwater-Lentic,Benthos,Benthic,"Gravel pits near Toulouse, France",20,727.47,68.75,23.432,2.862,1.837,0.96,NH4,SRP,45.13,10.61,2.35,4.96,49.55,11.27,Family mean other study,Raw data from author(s),"S. Villeger, S. Brosse"
10111,88,Villeger et al 2012b,Scardinius erythrophtalmus,Scarer,Vertebrate,Chordata,Osteichthyes,Cypriniformes,Cyprinidae,omni,10.36,1.015,Freshwater-Lentic,Benthos,Benthic,"Gravel pits near Toulouse, France",20,512.72,97.95,11.59,2.71,1.991,0.96,NH4,SRP,45.13,10.61,2.35,4.96,49.55,11.27,Family mean other study,Raw data from author(s),"S. Villeger, S. Brosse"
10112,88,Villeger et al 2012b,Scardinius erythrophtalmus,Scarer,Vertebrate,Chordata,Osteichthyes,Cypriniformes,Cyprinidae,omni,12.22,1.087,Freshwater-Lentic,Benthos,Benthic,"Gravel pits near Toulouse, France",20,643.26,195.09,7.301,2.808,2.29,0.96,NH4,SRP,45.13,10.61,2.35,4.96,49.55,11.27,Family mean other study,Raw data from author(s),"S. Villeger, S. Brosse"
10113,88,Villeger et al 2012b,Scardinius erythrophtalmus,Scarer,Vertebrate,Chordata,Osteichthyes,Cypriniformes,Cyprinidae,omni,12.36,1.092,Freshwater-Lentic,Benthos,Benthic,"Gravel pits near Toulouse, France",20,779.55,109.2,15.807,2.892,2.038,0.96,NH4,SRP,45.13,10.61,2.35,4.96,49.55,11.27,Family mean other study,Raw data from author(s),"S. Villeger, S. Brosse"
10114,88,Villeger et al 2012b,Scardinius erythrophtalmus,Scarer,Vertebrate,Chordata,Osteichthyes,Cypriniformes,Cyprinidae,omni,14.12,1.15,Freshwater-Lentic,Benthos,Benthic,"Gravel pits near Toulouse, France",20,680.02,116,12.981,2.833,2.064,0.96,NH4,SRP,45.13,10.61,2.35,4.96,49.55,11.27,Family mean other study,Raw data from author(s),"S. Villeger, S. Brosse"
10115,88,Villeger et al 2012b,Scardinius erythrophtalmus,Scarer,Vertebrate,Chordata,Osteichthyes,Cypriniformes,Cyprinidae,omni,15.46,1.189,Freshwater-Lentic,Benthos,Benthic,"Gravel pits near Toulouse, France",20,751.05,71.89,23.133,2.876,1.857,0.96,NH4,SRP,45.13,10.61,2.35,4.96,49.55,11.27,Family mean other study,Raw data from author(s),"S. Villeger, S. Brosse"
10116,88,Villeger et al 2012b,Scardinius erythrophtalmus,Scarer,Vertebrate,Chordata,Osteichthyes,Cypriniformes,Cyprinidae,omni,16.82,1.226,Freshwater-Lentic,Benthos,Benthic,"Gravel pits near Toulouse, France",20,843.02,153.82,12.136,2.926,2.187,0.96,NH4,SRP,45.13,10.61,2.35,4.96,49.55,11.27,Family mean other study,Raw data from author(s),"S. Villeger, S. Brosse"
10117,88,Villeger et al 2012b,Scardinius erythrophtalmus,Scarer,Vertebrate,Chordata,Osteichthyes,Cypriniformes,Cyprinidae,omni,17.38,1.24,Freshwater-Lentic,Benthos,Benthic,"Gravel pits near Toulouse, France",20,755.51,199.35,8.392,2.878,2.3,0.96,NH4,SRP,45.13,10.61,2.35,4.96,49.55,11.27,Family mean other study,Raw data from author(s),"S. Villeger, S. Brosse"
10118,88,Villeger et al 2012b,Silurus glanis,Silugl,Vertebrate,Chordata,Osteichthyes,Siluriformes,Siluridae,carniv,7.8,0.892,Freshwater-Lotic,Benthos,Benthic,"Tarn River, France",20,697.79,2.42,639,2.844,0.383,0.96,NH4,SRP,.,.,.,.,.,.,.,Raw data from author(s),"S. Villeger, S. Brosse"
10119,88,Villeger et al 2012b,Silurus glanis,Silugl,Vertebrate,Chordata,Osteichthyes,Siluriformes,Siluridae,carniv,10.1,1.004,Freshwater-Lotic,Benthos,Benthic,"Tarn River, France",20,895.06,126.81,15.63,2.952,2.103,0.96,NH4,SRP,.,.,.,.,.,.,.,Raw data from author(s),"S. Villeger, S. Brosse"
